hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2005,4,267.35,267.11
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2006,1,265.32,267.99
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2006,2,270.82,269.18
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2006,3,273.00,270.69
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2006,4,265.90,265.42
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2007,1,266.72,269.60
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2007,2,272.29,270.69
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2007,3,270.04,267.66
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2007,4,266.81,266.19
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2008,1,257.69,260.62
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2008,2,255.18,253.83
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2008,3,252.79,250.35
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2008,4,245.01,244.40
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2009,1,239.26,241.99
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2009,2,240.19,239.35
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2009,3,238.57,235.68
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2009,4,238.49,238.13
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2010,1,234.14,236.80
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2010,2,238.36,237.81
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2010,3,237.97,234.66
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2010,4,232.01,231.79
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2011,1,224.82,227.44
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2011,2,225.30,224.92
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2011,3,230.19,226.66
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2011,4,219.39,219.35
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2012,1,219.95,222.54
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2012,2,218.21,217.87
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2012,3,226.07,222.52
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2012,4,222.20,222.22
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2013,1,221.43,223.98
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2013,2,228.43,228.09
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2013,3,229.88,226.30
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2013,4,229.88,229.95
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2014,1,227.23,229.69
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2014,2,233.78,233.37
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2014,3,237.33,233.93
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2014,4,235.69,235.72
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2015,1,237.04,239.35
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2015,2,240.78,240.29
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2015,3,248.42,245.30
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2015,4,247.47,247.48
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2016,1,243.87,245.76
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2016,2,251.69,251.33
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2016,3,256.85,253.96
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2016,4,258.13,258.20
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2017,1,260.62,261.96
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2017,2,264.01,263.87
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2017,3,271.45,268.84
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2017,4,268.33,268.38
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2018,1,275.71,276.48
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2018,2,278.78,278.76
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2018,3,280.85,278.62
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2018,4,280.78,280.92
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2019,1,280.37,280.68
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2019,2,282.98,282.65
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2019,3,288.77,287.18
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2019,4,288.82,289.05
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2020,1,293.56,293.57
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2020,2,291.78,290.98
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2020,3,302.69,301.58
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2020,4,316.25,316.68
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2021,1,325.01,324.96
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2021,2,334.27,332.53
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2021,3,341.14,340.60
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2021,4,345.17,345.68
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2022,1,362.70,362.78
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2022,2,377.13,374.44
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2022,3,372.04,371.81
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2022,4,370.12,370.88
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2023,1,373.52,373.75
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2023,2,383.50,380.09
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2023,3,391.49,391.63
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2023,4,403.84,404.68
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2024,1,407.36,407.77
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2024,2,426.27,422.22
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2024,3,427.66,427.90
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2024,4,435.55,436.43
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1991,1,100.00,100.00
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1991,2,99.63,100.03
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1991,3,99.48,99.70
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1991,4,102.18,102.30
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1992,1,101.97,101.96
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1992,2,103.10,103.55
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1992,3,104.16,104.36
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1992,4,103.60,103.73
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1993,1,104.68,104.69
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1993,2,103.91,104.37
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1993,3,104.90,105.05
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1993,4,105.94,106.11
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1994,1,106.41,106.42
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1994,2,107.02,107.53
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1994,3,108.11,108.17
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1994,4,109.02,109.21
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1995,1,110.77,110.89
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1995,2,110.15,110.59
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1995,3,112.64,112.63
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1995,4,113.70,113.97
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1996,1,112.49,112.68
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1996,2,114.77,115.15
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1996,3,114.27,114.22
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1996,4,114.18,114.50
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1997,1,115.45,115.75
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1997,2,116.27,116.49
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1997,3,119.17,119.10
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1997,4,119.09,119.53
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1998,1,119.60,119.94
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1998,2,122.51,122.68
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1998,3,123.35,123.23
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1998,4,125.23,125.78
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1999,1,128.22,128.60
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1999,2,130.18,130.27
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1999,3,132.12,131.97
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",1999,4,133.38,134.10
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2000,1,138.01,138.31
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2000,2,137.33,137.49
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2000,3,142.68,142.46
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2000,4,145.56,146.40
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2001,1,149.13,149.39
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2001,2,153.34,153.62
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2001,3,158.50,158.20
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2001,4,161.27,162.09
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2002,1,167.71,168.13
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2002,2,173.47,173.93
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2002,3,178.99,178.43
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2002,4,181.58,182.37
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2003,1,189.95,190.79
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2003,2,194.38,194.84
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2003,3,198.40,197.63
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2003,4,211.43,212.10
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2004,1,217.22,218.78
"traditional","purchase-only","quarterly","MSA","North Port-Sarasota-Bradenton, FL","35840",2004,2,226.64,226.89
